STATE00,COUNTY00,GEOID00,HU00,AREA00,AREALAND00,STATE10,COUNTY10,GEOID10,HU10,TRACT00,TRACT10,PART00,PART10,POP00,POP10,POPPCT00,POPPCT10,CHANGE,MERGE,SPLIT,,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,ARELANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,HU10PT,HUPCT00,HUPCT10
4,13,4013216811,4107,5280428,5145932,4,13,4013216832,1823,216811,216832,P,W,6766,2268,33.52,100,66.48,,,,1962157,1827661,1962157,1827661,37.16,35.52,100,100,2268,1823,44.39,100
4,13,4013216811,4107,5280428,5145932,4,13,4013216833,2284,216811,216833,P,P,6766,4498,66.48,100,33.52,,,,3234758,3234758,3222506,3222506,61.03,62.62,99.62,99.62,4498,2284,55.61,100
4,13,4013216811,4107,5280428,5145932,4,13,4013941300,2609,216811,941300,P,P,6766,6293,0,0,0,,,,218380934,211256593,95765,95765,1.81,1.86,0.04,0.05,0,0,0,0
4,13,4013216812,3399,5527340,5155777,4,13,4013216834,1363,216812,216834,P,W,4701,2218,47.18,100,52.82,,,,2980866,2872389,2980866,2872389,53.93,55.71,100,100,2218,1363,40.1,100
4,13,4013216812,3399,5527340,5155777,4,13,4013216835,2036,216812,216835,P,W,4701,2483,52.82,100,47.18,,,,2546474,2283388,2546474,2283388,46.07,44.29,100,100,2483,2036,59.9,100
4,13,4013216813,2725,4587536,4455866,4,13,4013216813,2725,216813,216813,W,W,4041,4041,100,100,0,,,,4587536,4455866,4587536,4455866,100,100,100,100,4041,2725,100,100
4,13,4013216814,4496,6973288,6971081,4,13,4013216836,1482,216814,216836,P,W,8286,3580,43.21,100,56.79,,,,4170793,4168586,4170793,4168586,59.81,59.8,100,100,3580,1482,32.96,100
4,13,4013216814,4496,6973288,6971081,4,13,4013216837,2974,216814,216837,P,P,8286,4608,55.61,100,44.39,,,,2469716,2469716,2464542,2464542,35.34,35.35,99.79,99.79,4608,2974,66.15,100
4,13,4013216814,4496,6973288,6971081,4,13,4013216848,2637,216814,216848,P,P,8286,6026,1.18,1.63,0.45,,,,13470693,13470693,193058,193058,2.77,2.77,1.43,1.43,98,40,0.89,1.52
4,13,4013216814,4496,6973288,6971081,4,13,4013216849,2838,216814,216849,P,P,8286,6736,0,0,0,,,,33225023,33224191,144895,144895,2.08,2.08,0.44,0.44,0,0,0,0
4,13,4013216815,3772,6097923,6097923,4,13,4013216816,2227,216815,216816,P,P,8744,5531,0,0,0,,,,16127204,16122073,4080,4080,0.07,0.07,0.03,0.03,0,0,0,0
4,13,4013216815,3772,6097923,6097923,4,13,4013216838,2183,216815,216838,P,W,8744,4791,54.79,100,45.21,,,,2652983,2652983,2652983,2652983,43.51,43.51,100,100,4791,2183,57.87,100
4,13,4013216815,3772,6097923,6097923,4,13,4013216839,1589,216815,216839,P,W,8744,3953,45.21,100,54.79,,,,3371777,3371777,3371777,3371777,55.29,55.29,100,100,3953,1589,42.13,100
4,13,4013216815,3772,6097923,6097923,4,13,4013216849,2838,216815,216849,P,P,8744,6736,0,0,0,,,,33225023,33224191,69083,69083,1.13,1.13,0.21,0.21,0,0,0,0
4,13,4013216816,2227,16123124,16117993,4,13,4013216816,2227,216816,216816,W,P,5531,5531,100,100,0,,,,16127204,16122073,16123124,16117993,100,100,99.97,99.97,5531,2227,100,100
4,13,4013216817,3,81663245,81635518,4,13,4013980700,3,216817,980700,W,P,4,4,100,100,0,,,,84926655,84897037,81663245,81635518,100,100,96.16,96.16,4,3,100,100
4,13,4013216818,4425,8416800,8416800,4,13,4013216818,4425,216818,216818,W,P,6644,6644,100,100,0,,,,8420236,8420236,8416800,8416800,100,100,99.96,99.96,6644,4425,100,100
4,13,4013216819,3176,27718614,27608951,4,13,4013216819,2978,216819,216819,P,W,6450,6086,94.36,100,5.64,,,,23650356,23542584,23650356,23542584,85.32,85.27,100,100,6086,2978,93.77,100
4,13,4013216819,3176,27718614,27608951,4,13,4013216848,2637,216819,216848,P,P,6450,6026,5.64,6.04,0.4,,,,13470693,13470693,804848,804848,2.9,2.92,5.97,5.97,364,198,6.23,7.51
4,13,4013216819,3176,27718614,27608951,4,13,4013980700,3,216819,980700,P,P,6450,4,0,0,0,,,,84926655,84897037,3263410,3261519,11.77,11.81,3.84,3.84,0,0,0,0
4,13,4013216820,2500,5090821,4969752,4,13,4013216820,2500,216820,216820,W,W,4061,4061,100,100,0,,,,5090821,4969752,5090821,4969752,100,100,100,100,4061,2500,100,100
4,13,4013216821,3283,15501658,15500680,4,13,4013216821,3283,216821,216821,W,P,5737,5737,100,100,0,,,,15650395,15649417,15501658,15500680,100,100,99.05,99.05,5737,3283,100,100
4,13,4013216822,2298,23284819,23283207,4,13,4013216822,2298,216822,216822,P,W,4156,4156,100,100,0,,,,23283369,23281757,23283369,23281757,99.99,99.99,100,100,4156,2298,100,100
4,13,4013216822,2298,23284819,23283207,4,13,4013216829,3183,216822,216829,P,P,4156,4690,0,0,0,,,,93113359,93085721,1450,1450,0.01,0.01,0,0,0,0,0,0
4,13,4013216823,3362,15164460,15145812,4,13,4013216840,1928,216823,216840,P,W,7650,4594,60.05,100,39.95,,,,10003085,10003085,10003085,10003085,65.96,66.05,100,100,4594,1928,57.35,100
4,13,4013216823,3362,15164460,15145812,4,13,4013216841,1434,216823,216841,P,W,7650,3056,39.95,100,60.05,,,,5161375,5142727,5161375,5142727,34.04,33.95,100,100,3056,1434,42.65,100
4,13,4013216824,5935,17610065,17498201,4,13,4013216842,1483,216824,216842,P,W,8413,3556,42.27,100,57.73,,,,4178887,4178887,4178887,4178887,23.73,23.88,100,100,3556,1483,24.99,100
4,13,4013216824,5935,17610065,17498201,4,13,4013216844,2596,216824,216844,P,W,8413,2965,35.24,100,64.76,,,,6757280,6757280,6757280,6757280,38.37,38.62,100,100,2965,2596,43.74,100
4,13,4013216824,5935,17610065,17498201,4,13,4013216845,1856,216824,216845,P,W,8413,1892,22.49,100,77.51,,,,6673898,6562034,6673898,6562034,37.9,37.5,100,100,1892,1856,31.27,100
4,13,4013216825,8383,52358546,52357714,4,13,4013216809,2263,216825,216809,P,P,18883,4939,0.02,0.06,0.04,,,,9280241,9280241,38659,38659,0.07,0.07,0.42,0.42,3,1,0.01,0.04
4,13,4013216825,8383,52358546,52357714,4,13,4013216837,2974,216825,216837,P,P,18883,4608,0,0,0,,,,2469716,2469716,5174,5174,0.01,0.01,0.21,0.21,0,0,0,0
4,13,4013216825,8383,52358546,52357714,4,13,4013216846,3146,216825,216846,P,P,18883,6585,34.87,100,65.13,,,,6861701,6861701,6836615,6836615,13.06,13.06,99.63,99.63,6585,3146,37.53,100
4,13,4013216825,8383,52358546,52357714,4,13,4013216848,2637,216825,216848,P,P,18883,6026,29.44,92.25,62.81,,,,13470693,13470693,12467053,12467053,23.81,23.81,92.55,92.55,5559,2398,28.61,90.94
4,13,4013216825,8383,52358546,52357714,4,13,4013216849,2838,216825,216849,P,P,18883,6736,35.67,100,64.33,,,,33225023,33224191,33011045,33010213,63.05,63.05,99.36,99.36,6736,2838,33.85,100
4,13,4013216826,2882,2617933,2614698,4,13,4013216826,2882,216826,216826,W,W,4521,4521,100,100,0,,,,2617933,2614698,2617933,2614698,100,100,100,100,4521,2882,100,100
4,13,4013216827,7214,4582137,4582137,4,13,4013216850,2428,216827,216850,P,W,11545,4168,36.1,100,63.9,,,,1889383,1889383,1889383,1889383,41.23,41.23,100,100,4168,2428,33.66,100
4,13,4013216827,7214,4582137,4582137,4,13,4013216852,2016,216827,216852,P,W,11545,2861,24.78,100,75.22,,,,969771,969771,969771,969771,21.16,21.16,100,100,2861,2016,27.95,100
4,13,4013216827,7214,4582137,4582137,4,13,4013216853,2770,216827,216853,P,W,11545,4516,39.12,100,60.88,,,,1722983,1722983,1722983,1722983,37.6,37.6,100,100,4516,2770,38.4,100
4,13,4013216828,6875,88931918,88924967,4,13,4013216843,2170,216828,216843,P,P,13235,3314,24.68,98.58,73.9,,,,24035926,24028975,23722023,23715072,26.67,26.67,98.69,98.69,3267,2117,30.79,97.56
4,13,4013216828,6875,88931918,88924967,4,13,4013216846,3146,216828,216846,P,P,13235,6585,0,0,0,,,,6861701,6861701,25086,25086,0.03,0.03,0.37,0.37,0,0,0,0
4,13,4013216828,6875,88931918,88924967,4,13,4013216847,2718,216828,216847,P,W,13235,5825,44.01,100,55.99,,,,9255202,9255202,9255202,9255202,10.41,10.41,100,100,5825,2718,39.53,100
4,13,4013216828,6875,88931918,88924967,4,13,4013216851,2040,216828,216851,P,W,13235,4143,31.3,100,68.7,,,,55929607,55929607,55929607,55929607,62.89,62.9,100,100,4143,2040,29.67,100
4,13,4013216829,3236,93425812,93398174,4,13,4013216829,3183,216829,216829,P,P,4737,4690,99.01,100,0.99,,,,93113359,93085721,93111909,93084271,99.66,99.66,100,100,4690,3183,98.36,100
4,13,4013216829,3236,93425812,93398174,4,13,4013216843,2170,216829,216843,P,P,4737,3314,0.99,1.42,0.43,,,,24035926,24028975,313903,313903,0.34,0.34,1.31,1.31,47,53,1.64,2.44
4,13,4013216901,2095,2729882,2669185,4,13,4013216901,2095,216901,216901,W,W,2705,2705,100,100,0,,,,2729882,2669185,2729882,2669185,100,100,100,100,2705,2095,100,100
4,13,4013216902,1862,2579966,2544696,4,13,4013216902,1862,216902,216902,W,W,3930,3930,100,100,0,,,,2579966,2544696,2579966,2544696,100,100,100,100,3930,1862,100,100
4,13,4013217001,3140,2848986,2814262,4,13,4013217001,3140,217001,217001,W,W,3890,3890,100,100,0,,,,2848986,2814262,2848986,2814262,100,100,100,100,3890,3140,100,100
4,13,4013217002,2593,2562798,2511838,4,13,4013217002,2593,217002,217002,W,W,5351,5351,100,100,0,,,,2562798,2511838,2562798,2511838,100,100,100,100,5351,2593,100,100
4,13,4013217101,1410,1301488,1280959,4,13,4013217101,1410,217101,217101,W,W,2466,2466,100,100,0,,,,1301488,1280959,1301488,1280959,100,100,100,100,2466,1410,100,100
4,13,4013217102,1274,1285750,1283998,4,13,4013217102,1274,217102,217102,W,W,2472,2472,100,100,0,,,,1285750,1283998,1285750,1283998,100,100,100,100,2472,1274,100,100
4,13,4013217201,1261,2072430,2060247,4,13,4013217201,1261,217201,217201,W,W,1383,1383,100,100,0,,,,2072430,2060247,2072430,2060247,100,100,100,100,1383,1261,100,100
4,13,4013217202,4691,1928123,1898248,4,13,4013217203,2547,217202,217203,P,W,5970,2804,46.97,100,53.03,,,,1311064,1287058,1311064,1287058,68,67.8,100,100,2804,2547,54.3,100
4,13,4013217202,4691,1928123,1898248,4,13,4013217204,2144,217202,217204,P,W,5970,3166,53.03,100,46.97,,,,617059,611190,617059,611190,32,32.2,100,100,3166,2144,45.7,100
4,13,4013217300,2633,2503794,2466422,4,13,4013105002,1290,217300,105002,P,P,2755,2574,0,0,0,,,,7934904,7932435,8739,8739,0.35,0.35,0.11,0.11,0,0,0,0
4,13,4013217300,2633,2503794,2466422,4,13,4013217300,2633,217300,217300,P,W,2755,2755,100,100,0,,,,2495055,2457683,2495055,2457683,99.65,99.65,100,100,2755,2633,100,100
4,13,4013217400,2024,2168841,2165321,4,13,4013217400,2024,217400,217400,W,P,3085,3085,100,100,0,,,,2189349,2180505,2168841,2165321,100,100,99.06,99.3,3085,2024,100,100
4,13,4013217500,3581,1854307,1854307,4,13,4013217501,1713,217500,217501,P,W,6047,3293,54.46,100,45.54,,,,1048260,1048260,1048260,1048260,56.53,56.53,100,100,3293,1713,47.84,100
4,13,4013217500,3581,1854307,1854307,4,13,4013217502,1868,217500,217502,P,W,6047,2754,45.54,100,54.46,,,,806047,806047,806047,806047,43.47,43.47,100,100,2754,1868,52.16,100
4,13,4013217600,2951,1936363,1920068,4,13,4013217600,2951,217600,217600,W,W,4298,4298,100,100,0,,,,1936363,1920068,1936363,1920068,100,100,100,100,4298,2951,100,100
4,13,4013217700,2343,2566397,2566397,4,13,4013217700,2343,217700,217700,W,W,4917,4917,100,100,0,,,,2566397,2566397,2566397,2566397,100,100,100,100,4917,2343,100,100
4,13,4013217800,2989,2557133,2557133,4,13,4013217800,2989,217800,217800,W,W,6059,6059,100,100,0,,,,2557133,2557133,2557133,2557133,100,100,100,100,6059,2989,100,100
4,13,4013217900,1929,2606222,2558171,4,13,4013217900,1929,217900,217900,W,W,3719,3719,100,100,0,,,,2606222,2558171,2606222,2558171,100,100,100,100,3719,1929,100,100
4,13,4013218000,2465,2612352,2612352,4,13,4013218000,2465,218000,218000,W,W,5388,5388,100,100,0,,,,2612352,2612352,2612352,2612352,100,100,100,100,5388,2465,100,100
4,13,4013218100,955,975189,975189,4,13,4013218100,955,218100,218100,W,W,1861,1861,100,100,0,,,,975189,975189,975189,975189,100,100,100,100,1861,955,100,100
4,13,4013218200,2361,2585748,2524577,4,13,4013218200,2361,218200,218200,W,W,5264,5264,100,100,0,,,,2585748,2524577,2585748,2524577,100,100,100,100,5264,2361,100,100
4,13,4013218300,2820,2197662,2192128,4,13,4013218300,2820,218300,218300,P,P,3953,3953,100,100,0,,,,2244217,2238683,2194173,2188639,99.84,99.84,97.77,97.76,3953,2820,100,100
4,13,4013218300,2820,2197662,2192128,4,13,4013941300,2609,218300,941300,P,P,3953,6293,0,0,0,,,,218380934,211256593,3489,3489,0.16,0.16,0,0,0,0,0,0
4,13,4013318400,2396,8567006,8329216,4,13,4013318400,2396,318400,318400,P,P,4650,4650,100,100,0,,,,8626008,8388218,8566770,8328980,100,100,99.31,99.29,4650,2396,100,100
4,13,4013318400,2396,8567006,8329216,4,13,4013421201,2670,318400,421201,P,P,4650,4806,0,0,0,,,,5455731,4566480,236,236,0,0,0,0.01,0,0,0,0
4,13,4013318501,1594,1256246,1256246,4,13,4013318501,1594,318501,318501,W,W,3200,3200,100,100,0,,,,1256246,1256246,1256246,1256246,100,100,100,100,3200,1594,100,100
4,13,4013318502,1186,951591,951591,4,13,4013320100,1652,318502,320100,W,P,1864,2558,100,72.87,27.13,,,,4885392,4796624,951591,951591,100,100,19.48,19.84,1864,1186,100,71.79
4,13,4013318600,324,3254110,3187696,4,13,4013320100,1652,318600,320100,W,P,492,2558,100,19.23,80.77,,,,4885392,4796624,3254110,3187696,100,100,66.61,66.46,492,324,100,19.61
4,13,4013318700,359,2411593,2411593,4,13,4013318700,359,318700,318700,W,W,2675,2675,100,100,0,,,,2411593,2411593,2411593,2411593,100,100,100,100,2675,359,100,100
4,13,4013318800,3799,3031237,3003680,4,13,4013318800,3657,318800,318800,P,P,6259,6057,96.77,100,3.23,,,,2572002,2566799,2570812,2565609,84.81,85.42,99.95,99.95,6057,3657,96.26,100
4,13,4013318800,3799,3031237,3003680,4,13,4013320100,1652,318800,320100,P,P,6259,2558,3.23,7.9,4.67,,,,4885392,4796624,460425,438071,15.19,14.58,9.42,9.13,202,142,3.74,8.6
4,13,4013318900,2896,2589082,2589082,4,13,4013318900,2896,318900,318900,W,W,6254,6254,100,100,0,,,,2589082,2589082,2589082,2589082,100,100,100,100,6254,2896,100,100
4,13,4013319000,1129,2588735,2588735,4,13,4013319000,1129,319000,319000,W,W,9107,9107,100,100,0,,,,2588735,2588735,2588735,2588735,100,100,100,100,9107,1129,100,100
4,13,4013319101,1329,330647,330647,4,13,4013319101,1329,319101,319101,W,W,2942,2942,100,100,0,,,,330647,330647,330647,330647,100,100,100,100,2942,1329,100,100
4,13,4013319102,5449,2245118,2245118,4,13,4013319103,2397,319102,319103,P,W,9606,4504,46.89,100,53.11,,,,957248,957248,957248,957248,42.64,42.64,100,100,4504,2397,43.99,100
4,13,4013319102,5449,2245118,2245118,4,13,4013319104,3052,319102,319104,P,W,9606,5102,53.11,100,46.89,,,,1287870,1287870,1287870,1287870,57.36,57.36,100,100,5102,3052,56.01,100
4,13,4013319200,5246,2573319,2573319,4,13,4013319201,2920,319200,319201,P,P,8537,5305,62.14,100,37.86,,,,1324914,1324914,1287512,1287512,50.03,50.03,97.18,97.18,5305,2920,55.66,100
4,13,4013319200,5246,2573319,2573319,4,13,4013319202,2326,319200,319202,P,P,8537,3232,37.86,100,62.14,,,,1325010,1325010,1285807,1285807,49.97,49.97,97.04,97.04,3232,2326,44.34,100
4,13,4013319300,1080,1169780,1169780,4,13,4013319201,2920,319300,319201,P,P,2420,5305,0,0,0,,,,1324914,1324914,37402,37402,3.2,3.2,2.82,2.82,0,0,0,0
4,13,4013319300,1080,1169780,1169780,4,13,4013319202,2326,319300,319202,P,P,2420,3232,0,0,0,,,,1325010,1325010,39203,39203,3.35,3.35,2.96,2.96,0,0,0,0
4,13,4013319300,1080,1169780,1169780,4,13,4013319300,1080,319300,319300,P,W,2420,2420,100,100,0,,,,1093175,1093175,1093175,1093175,93.45,93.45,100,100,2420,1080,100,100
4,13,4013319401,2380,2673507,2673507,4,13,4013319401,2380,319401,319401,W,W,5480,5480,100,100,0,,,,2673507,2673507,2673507,2673507,100,100,100,100,5480,2380,100,100
4,13,4013319402,1636,2501703,2501703,4,13,4013319402,1636,319402,319402,W,P,4088,4088,100,100,0,,,,2621524,2621524,2501703,2501703,100,100,95.43,95.43,4088,1636,100,100
4,13,4013319403,2041,2562006,2552984,4,13,4013319403,2041,319403,319403,W,P,4520,4520,100,100,0,,,,2666449,2657427,2562006,2552984,100,100,96.08,96.07,4520,2041,100,100
4,13,4013319404,1671,2262555,2262555,4,13,4013319402,1636,319404,319402,P,P,3333,4088,0,0,0,,,,2621524,2621524,112174,112174,4.96,4.96,4.28,4.28,0,0,0,0
4,13,4013319404,1671,2262555,2262555,4,13,4013319403,2041,319404,319403,P,P,3333,4520,0,0,0,,,,2666449,2657427,104443,104443,4.62,4.62,3.92,3.93,0,0,0,0
4,13,4013319404,1671,2262555,2262555,4,13,4013319404,1671,319404,319404,P,W,3333,3333,100,100,0,,,,2045938,2045938,2045938,2045938,90.43,90.43,100,100,3333,1671,100,100
4,13,4013319500,2431,2576259,2576259,4,13,4013319500,2431,319500,319500,W,W,5449,5449,100,100,0,,,,2576259,2576259,2576259,2576259,100,100,100,100,5449,2431,100,100
4,13,4013319600,2541,2578483,2578483,4,13,4013319600,2541,319600,319600,W,W,5436,5436,100,100,0,,,,2578483,2578483,2578483,2578483,100,100,100,100,5436,2541,100,100
4,13,4013319702,3662,5221131,5188035,4,13,4013319705,1435,319702,319705,P,W,8358,3412,40.82,100,59.18,,,,3848434,3848434,3848434,3848434,73.71,74.18,100,100,3412,1435,39.19,100
4,13,4013319702,3662,5221131,5188035,4,13,4013319706,2227,319702,319706,P,W,8358,4946,59.18,100,40.82,,,,1372697,1339601,1372697,1339601,26.29,25.82,100,100,4946,2227,60.81,100
4,13,4013319703,2235,2752573,2752573,4,13,4013319703,2235,319703,319703,W,W,4348,4348,100,100,0,,,,2752573,2752573,2752573,2752573,100,100,100,100,4348,2235,100,100
4,13,4013319704,721,7903615,7859586,4,13,4013113802,4,319704,113802,P,P,1483,17,0,0,0,,,,13548906,13477509,22633,22633,0.29,0.29,0.17,0.17,0,0,0,0
4,13,4013319704,721,7903615,7859586,4,13,4013319704,721,319704,319704,P,P,1483,1483,100,100,0,,,,7899156,7855127,7880982,7836953,99.71,99.71,99.77,99.77,1483,721,100,100
4,13,4013319800,3178,2517124,2517124,4,13,4013319800,3178,319800,319800,W,W,6595,6595,100,100,0,,,,2517124,2517124,2517124,2517124,100,100,100,100,6595,3178,100,100
4,13,4013319902,1023,2593880,2539687,4,13,4013319902,1023,319902,319902,W,W,2472,2472,100,100,0,,,,2593880,2539687,2593880,2539687,100,100,100,100,2472,1023,100,100
4,13,4013319903,2800,2672261,2459966,4,13,4013319903,2800,319903,319903,W,W,5666,5666,100,100,0,,,,2672261,2459966,2672261,2459966,100,100,100,100,5666,2800,100,100
4,13,4013319904,1990,2535235,2524065,4,13,4013319904,1990,319904,319904,W,P,4865,4865,100,100,0,,,,2598024,2586854,2535235,2524065,100,100,97.58,97.57,4865,1990,100,100
4,13,4013319905,2146,2614825,2614825,4,13,4013319905,2146,319905,319905,W,W,4790,4790,100,100,0,,,,2614825,2614825,2614825,2614825,100,100,100,100,4790,2146,100,100
4,13,4013319906,1422,2522316,2498057,4,13,4013319906,1424,319906,319906,P,P,3170,3173,100,99.91,0.09,,,,2538665,2514406,2507035,2482776,99.39,99.39,98.75,98.74,3170,1422,100,99.86
4,13,4013319906,1422,2522316,2498057,4,13,4013422213,960,319906,422213,P,P,3170,2455,0,0,0,,,,1307462,1282554,15281,15281,0.61,0.61,1.17,1.19,0,0,0,0
4,13,4013319907,832,2583420,2583420,4,13,4013319907,832,319907,319907,W,W,2225,2225,100,100,0,,,,2583420,2583420,2583420,2583420,100,100,100,100,2225,832,100,100
4,13,4013319908,995,2589950,2562168,4,13,4013319908,995,319908,319908,P,W,2211,2211,100,100,0,,,,2589052,2561270,2589052,2561270,99.97,99.96,100,100,2211,995,100,100
4,13,4013319908,995,2589950,2562168,4,13,4013320001,3490,319908,320001,P,P,2211,7023,0,0,0,,,,2948385,2948385,898,898,0.03,0.04,0.03,0.03,0,0,0,0
4,13,4013319909,1001,2588662,2516756,4,13,4013319909,1001,319909,319909,W,P,2278,2278,100,100,0,,,,2644804,2572898,2588662,2516756,100,100,97.88,97.82,2278,1001,100,100
4,13,4013319910,1480,6562493,6557057,4,13,4013319910,1480,319910,319910,W,W,4011,4011,100,100,0,,,,6562493,6557057,6562493,6557057,100,100,100,100,4011,1480,100,100
4,13,4013320001,3490,2947487,2947487,4,13,4013320001,3490,320001,320001,W,P,7023,7023,100,100,0,,,,2948385,2948385,2947487,2947487,100,100,99.97,99.97,7023,3490,100,100
4,13,4013320002,1376,1987880,1987880,4,13,4013320002,1376,320002,320002,W,P,5523,5523,100,100,0,,,,2086386,2086386,1987880,1987880,100,100,95.28,95.28,5523,1376,100,100
4,13,4013320007,3195,2045955,2045955,4,13,4013320007,3195,320007,320007,W,W,6674,6674,100,100,0,,,,2045955,2045955,2045955,2045955,100,100,100,100,6674,3195,100,100
4,13,4013420101,4768,25710786,25570423,4,13,4013420107,2774,420101,420107,P,W,11800,6556,55.56,100,44.44,,,,8276525,8187466,8276525,8187466,32.19,32.02,100,100,6556,2774,58.18,100
4,13,4013420101,4768,25710786,25570423,4,13,4013420108,552,420101,420108,P,W,11800,1406,11.92,100,88.08,,,,9793231,9793231,9793231,9793231,38.09,38.3,100,100,1406,552,11.58,100
4,13,4013420101,4768,25710786,25570423,4,13,4013420109,1442,420101,420109,P,W,11800,3838,32.53,100,67.47,,,,7641030,7589726,7641030,7589726,29.72,29.68,100,100,3838,1442,30.24,100
4,13,4013420102,3598,3882532,3844115,4,13,4013420115,1484,420102,420115,P,W,5442,2577,47.35,100,52.65,,,,1862697,1824280,1862697,1824280,47.98,47.46,100,100,2577,1484,41.25,100
4,13,4013420102,3598,3882532,3844115,4,13,4013420116,2114,420102,420116,P,W,5442,2865,52.65,100,47.35,,,,2019835,2019835,2019835,2019835,52.02,52.54,100,100,2865,2114,58.75,100
4,13,4013420103,3259,3880746,3880746,4,13,4013420113,1966,420103,420113,P,W,6655,3380,50.79,100,49.21,,,,1283634,1283634,1283634,1283634,33.08,33.08,100,100,3380,1966,60.33,100
4,13,4013420103,3259,3880746,3880746,4,13,4013420114,1293,420103,420114,P,W,6655,3275,49.21,100,50.79,,,,2597112,2597112,2597112,2597112,66.92,66.92,100,100,3275,1293,39.67,100
4,13,4013420104,3096,7674257,7623288,4,13,4013420104,3096,420104,420104,W,W,5068,5068,100,100,0,,,,7674257,7623288,7674257,7623288,100,100,100,100,5068,3096,100,100
4,13,4013420105,2045,7613062,7539424,4,13,4013420105,2045,420105,420105,W,W,5195,5195,100,100,0,,,,7613062,7539424,7613062,7539424,100,100,100,100,5195,2045,100,100
