name,label,predicateType,group,limit,attributes,concept,required
B07012_019E,Estimate!!Total!!Moved from different state!!100 to 149 percent of the poverty level,int,B07012,0,"B07012_019EA,B07012_019M,B07012_019MA",NA,NA
C24070_024E,"Estimate!!Total!!Employee of private company workers!!Professional, scientific, and management, and administrative and waste management services",int,C24070,0,"C24070_024EA,C24070_024M,C24070_024MA",NA,NA
B20005H_018E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$35,000 to $39,999",int,B20005H,0,"B20005H_018EA,B20005H_018M,B20005H_018MA",NA,NA
B24124_419E,Estimate!!Total!!Bakers,int,B24124,0,"B24124_419EA,B24124_419M,B24124_419MA",NA,NA
B25020_015E,Estimate!!Total!!Renter occupied!!3 rooms,int,B25020,0,"B25020_015EA,B25020_015M,B25020_015MA",NA,NA
C08134_019E,"Estimate!!Total!!Car, truck, or van - drove alone!!45 to 59 minutes",int,C08134,0,"C08134_019EA,C08134_019M,C08134_019MA",NA,NA
B07012_012E,Estimate!!Total!!Moved within same county!!At or above 150 percent of the poverty level,int,B07012,0,"B07012_012EA,B07012_012M,B07012_012MA",NA,NA
B07408PR_026E,Estimate!!Total living in area 1 year ago!!Moved to the United States!!Never married,int,B07408PR,0,"B07408PR_026EA,B07408PR_026M,B07408PR_026MA",NA,NA
B25020_012E,Estimate!!Total!!Renter occupied,int,B25020,0,"B25020_012EA,B25020_012M,B25020_012MA",NA,NA
C24070_027E,"Estimate!!Total!!Employee of private company workers!!Other services, except public administration",int,C24070,0,"C24070_027EA,C24070_027M,C24070_027MA",NA,NA
B20005H_013E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$17,500 to $19,999",int,B20005H,0,"B20005H_013EA,B20005H_013M,B20005H_013MA",NA,NA
B20005H_012E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$15,000 to $17,499",int,B20005H,0,"B20005H_012EA,B20005H_012M,B20005H_012MA",NA,NA
B24124_411E,"Estimate!!Total!!Helpers--installation, maintenance, and repair workers",int,B24124,0,"B24124_411EA,B24124_411M,B24124_411MA",NA,NA
B07408PR_025E,Estimate!!Total living in area 1 year ago!!Moved to the United States,int,B07408PR,0,"B07408PR_025EA,B07408PR_025M,B07408PR_025MA",NA,NA
B24124_413E,Estimate!!Total!!First-line supervisors of production and operating workers,int,B24124,0,"B24124_413EA,B24124_413M,B24124_413MA",NA,NA
B07012_013E,Estimate!!Total!!Moved from different county within same state,int,B07012,0,"B07012_013EA,B07012_013M,B07012_013MA",NA,NA
B25020_013E,Estimate!!Total!!Renter occupied!!1 room,int,B25020,0,"B25020_013EA,B25020_013M,B25020_013MA",NA,NA
C24070_026E,"Estimate!!Total!!Employee of private company workers!!Arts, entertainment, and recreation, and accommodation and food services",int,C24070,0,"C24070_026EA,C24070_026M,C24070_026MA",NA,NA
B20005H_011E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$12,500 to $14,999",int,B20005H,0,"B20005H_011EA,B20005H_011M,B20005H_011MA",NA,NA
B24124_412E,"Estimate!!Total!!Other installation, maintenance, and repair workers, including wind turbine service technicians",int,B24124,0,"B24124_412EA,B24124_412M,B24124_412MA",NA,NA
B07408PR_028E,Estimate!!Total living in area 1 year ago!!Moved to the United States!!Divorced,int,B07408PR,0,"B07408PR_028EA,B07408PR_028M,B07408PR_028MA",NA,NA
B07012_014E,Estimate!!Total!!Moved from different county within same state!!Below 100 percent of the poverty level,int,B07012,0,"B07012_014EA,B07012_014M,B07012_014MA",NA,NA
B24124_414E,"Estimate!!Total!!Aircraft structure, surfaces, rigging, and systems assemblers",int,B24124,0,"B24124_414EA,B24124_414M,B24124_414MA",NA,NA
B25020_010E,Estimate!!Total!!Owner occupied!!8 rooms,int,B25020,0,"B25020_010EA,B25020_010M,B25020_010MA",NA,NA
C24070_029E,Estimate!!Total!!Self-employed in own incorporated business workers,int,C24070,0,"C24070_029EA,C24070_029M,C24070_029MA",NA,NA
B20005H_015E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$22,500 to $24,999",int,B20005H,0,"B20005H_015EA,B20005H_015M,B20005H_015MA",NA,NA
B07408PR_027E,"Estimate!!Total living in area 1 year ago!!Moved to the United States!!Now married, except separated",int,B07408PR,0,"B07408PR_027EA,B07408PR_027M,B07408PR_027MA",NA,NA
B24124_415E,"Estimate!!Total!!Electrical, electronics, and electromechanical assemblers",int,B24124,0,"B24124_415EA,B24124_415M,B24124_415MA",NA,NA
B07012_015E,Estimate!!Total!!Moved from different county within same state!!100 to 149 percent of the poverty level,int,B07012,0,"B07012_015EA,B07012_015M,B07012_015MA",NA,NA
C24070_028E,Estimate!!Total!!Employee of private company workers!!Public administration,int,C24070,0,"C24070_028EA,C24070_028M,C24070_028MA",NA,NA
B20005H_014E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$20,000 to $22,499",int,B20005H,0,"B20005H_014EA,B20005H_014M,B20005H_014MA",NA,NA
B25020_011E,Estimate!!Total!!Owner occupied!!9 or more rooms,int,B25020,0,"B25020_011EA,B25020_011M,B25020_011MA",NA,NA
C08134_010E,Estimate!!Total!!60 or more minutes,int,C08134,0,"C08134_010EA,C08134_010M,C08134_010MA",NA,NA
B14004_033E,Estimate!!Total!!Female!!Not enrolled in college or graduate school!!35 years and over,int,B14004,0,"B14004_033EA,B14004_033M,B14004_033MA",NA,NA
B06012_020E,Estimate!!Total!!Foreign born!!At or above 150 percent of the poverty level,int,B06012,0,"B06012_020EA,B06012_020M,B06012_020MA",NA,NA
C08134_012E,"Estimate!!Total!!Car, truck, or van - drove alone!!Less than 10 minutes",int,C08134,0,"C08134_012EA,C08134_012M,C08134_012MA",NA,NA
B14004_032E,Estimate!!Total!!Female!!Not enrolled in college or graduate school!!25 to 34 years,int,B14004,0,"B14004_032EA,B14004_032M,B14004_032MA",NA,NA
C08134_011E,"Estimate!!Total!!Car, truck, or van - drove alone",int,C08134,0,"C08134_011EA,C08134_011M,C08134_011MA",NA,NA
B14004_031E,Estimate!!Total!!Female!!Not enrolled in college or graduate school!!18 to 24 years,int,B14004,0,"B14004_031EA,B14004_031M,B14004_031MA",NA,NA
C08134_014E,"Estimate!!Total!!Car, truck, or van - drove alone!!15 to 19 minutes",int,C08134,0,"C08134_014EA,C08134_014M,C08134_014MA",NA,NA
B14004_030E,Estimate!!Total!!Female!!Not enrolled in college or graduate school!!15 to 17 years,int,B14004,0,"B14004_030EA,B14004_030M,B14004_030MA",NA,NA
C08134_013E,"Estimate!!Total!!Car, truck, or van - drove alone!!10 to 14 minutes",int,C08134,0,"C08134_013EA,C08134_013M,C08134_013MA",NA,NA
C08134_016E,"Estimate!!Total!!Car, truck, or van - drove alone!!25 to 29 minutes",int,C08134,0,"C08134_016EA,C08134_016M,C08134_016MA",NA,NA
B25020_018E,Estimate!!Total!!Renter occupied!!6 rooms,int,B25020,0,"B25020_018EA,B25020_018M,B25020_018MA",NA,NA
C08134_015E,"Estimate!!Total!!Car, truck, or van - drove alone!!20 to 24 minutes",int,C08134,0,"C08134_015EA,C08134_015M,C08134_015MA",NA,NA
B25020_019E,Estimate!!Total!!Renter occupied!!7 rooms,int,B25020,0,"B25020_019EA,B25020_019M,B25020_019MA",NA,NA
B24123_443E,"Estimate!!Total!!Plating and coating machine setters, operators, and tenders, metal and plastic",int,B24123,0,"B24123_443EA,B24123_443M,B24123_443MA",NA,NA
B20017I_006E,"Estimate!!Median earnings in the past 12 months (in 2010 inflation-adjusted dollars)!!Female!!Worked full-time, year-round in the past 12 months",int,B20017I,0,"B20017I_006EA,B20017I_006M,B20017I_006MA",NA,NA
B06007_026E,Estimate!!Total!!Native; born outside the United States!!Speak only English,int,B06007,0,"B06007_026EA,B06007_026M,B06007_026MA",NA,NA
B24123_442E,"Estimate!!Total!!Layout workers, metal and plastic",int,B24123,0,"B24123_442EA,B24123_442M,B24123_442MA",NA,NA
B20017I_007E,Estimate!!Median earnings in the past 12 months (in 2010 inflation-adjusted dollars)!!Female!!Other,int,B20017I,0,"B20017I_007EA,B20017I_007M,B20017I_007MA",NA,NA
B06007_025E,Estimate!!Total!!Native; born outside the United States,int,B06007,0,"B06007_025EA,B06007_025M,B06007_025MA",NA,NA
B24123_441E,"Estimate!!Total!!Heat treating equipment setters, operators, and tenders, metal and plastic",int,B24123,0,"B24123_441EA,B24123_441M,B24123_441MA",NA,NA
B06007_029E,"Estimate!!Total!!Native; born outside the United States!!Speak Spanish!!Speak English less than ""very well""",int,B06007,0,"B06007_029EA,B06007_029M,B06007_029MA",NA,NA
B14004_027E,Estimate!!Total!!Female!!Enrolled in private college or graduate school!!25 to 34 years,int,B14004,0,"B14004_027EA,B14004_027M,B14004_027MA",NA,NA
B20017I_004E,Estimate!!Median earnings in the past 12 months (in 2010 inflation-adjusted dollars)!!Male!!Other,int,B20017I,0,"B20017I_004EA,B20017I_004M,B20017I_004MA",NA,NA
B14004_028E,Estimate!!Total!!Female!!Enrolled in private college or graduate school!!35 years and over,int,B14004,0,"B14004_028EA,B14004_028M,B14004_028MA",NA,NA
B24123_440E,"Estimate!!Total!!Welding, soldering, and brazing workers",int,B24123,0,"B24123_440EA,B24123_440M,B24123_440MA",NA,NA
B06007_028E,"Estimate!!Total!!Native; born outside the United States!!Speak Spanish!!Speak English ""very well""",int,B06007,0,"B06007_028EA,B06007_028M,B06007_028MA",NA,NA
B20017I_005E,Estimate!!Median earnings in the past 12 months (in 2010 inflation-adjusted dollars)!!Female!!Total,int,B20017I,0,"B20017I_005EA,B20017I_005M,B20017I_005MA",NA,NA
B14004_029E,Estimate!!Total!!Female!!Not enrolled in college or graduate school,int,B14004,0,"B14004_029EA,B14004_029M,B14004_029MA",NA,NA
B06007_027E,Estimate!!Total!!Native; born outside the United States!!Speak Spanish,int,B06007,0,"B06007_027EA,B06007_027M,B06007_027MA",NA,NA
B24123_322E,Estimate!!Total!!Word processors and typists,int,B24123,0,"B24123_322EA,B24123_322M,B24123_322MA",NA,NA
B06010PR_039E,"Estimate!!Total!!Native; born elsewhere!!With income!!$15,000 to $24,999",int,B06010PR,0,"B06010PR_039EA,B06010PR_039M,B06010PR_039MA",NA,NA
B20017I_001E,Estimate!!Median earnings in the past 12 months (in 2010 inflation-adjusted dollars)!!Total,int,B20017I,0,"B20017I_001EA,B20017I_001M,B20017I_001MA",NA,NA
B14004_025E,Estimate!!Total!!Female!!Enrolled in private college or graduate school!!15 to 17 years,int,B14004,0,"B14004_025EA,B14004_025M,B14004_025MA",NA,NA
B20017I_002E,Estimate!!Median earnings in the past 12 months (in 2010 inflation-adjusted dollars)!!Male!!Total,int,B20017I,0,"B20017I_002EA,B20017I_002M,B20017I_002MA",NA,NA
B14004_026E,Estimate!!Total!!Female!!Enrolled in private college or graduate school!!18 to 24 years,int,B14004,0,"B14004_026EA,B14004_026M,B14004_026MA",NA,NA
B06010PR_038E,"Estimate!!Total!!Native; born elsewhere!!With income!!$10,000 to $14,999",int,B06010PR,0,"B06010PR_038EA,B06010PR_038M,B06010PR_038MA",NA,NA
B24123_321E,Estimate!!Total!!Data entry keyers,int,B24123,0,"B24123_321EA,B24123_321M,B24123_321MA",NA,NA
B20017I_003E,"Estimate!!Median earnings in the past 12 months (in 2010 inflation-adjusted dollars)!!Male!!Worked full-time, year-round in the past 12 months",int,B20017I,0,"B20017I_003EA,B20017I_003M,B20017I_003MA",NA,NA
B14004_023E,Estimate!!Total!!Female!!Enrolled in public college or graduate school!!35 years and over,int,B14004,0,"B14004_023EA,B14004_023M,B14004_023MA",NA,NA
B24123_320E,Estimate!!Total!!Computer operators,int,B24123,0,"B24123_320EA,B24123_320M,B24123_320MA",NA,NA
B14004_024E,Estimate!!Total!!Female!!Enrolled in private college or graduate school,int,B14004,0,"B14004_024EA,B14004_024M,B14004_024MA",NA,NA
C08134_020E,"Estimate!!Total!!Car, truck, or van - drove alone!!60 or more minutes",int,C08134,0,"C08134_020EA,C08134_020M,C08134_020MA",NA,NA
B07408PR_020E,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!Never married,int,B07408PR,0,"B07408PR_020EA,B07408PR_020M,B07408PR_020MA",NA,NA
C14007A_001E,Estimate!!Total,int,C14007A,0,"C14007A_001EA,C14007A_001M,C14007A_001MA",NA,NA
B24123_327E,"Estimate!!Total!!Office machine operators, except computer",int,B24123,0,"B24123_327EA,B24123_327M,B24123_327MA",NA,NA
B25020_021E,Estimate!!Total!!Renter occupied!!9 or more rooms,int,B25020,0,"B25020_021EA,B25020_021M,B25020_021MA",NA,NA
B25024_010E,Estimate!!Total!!Mobile home,int,B25024,0,"B25024_010EA,B25024_010M,B25024_010MA",NA,NA
B06010PR_035E,Estimate!!Total!!Native; born elsewhere!!No income,int,B06010PR,0,"B06010PR_035EA,B06010PR_035M,B06010PR_035MA",NA,NA
B07408PR_021E,"Estimate!!Total living in area 1 year ago!!Moved to different municipio!!Now married, except separated",int,B07408PR,0,"B07408PR_021EA,B07408PR_021M,B07408PR_021MA",NA,NA
C14007A_002E,Estimate!!Total!!Enrolled in school,int,C14007A,0,"C14007A_002EA,C14007A_002M,C14007A_002MA",NA,NA
B24123_326E,"Estimate!!Total!!Office clerks, general",int,B24123,0,"B24123_326EA,B24123_326M,B24123_326MA",NA,NA
B25020_020E,Estimate!!Total!!Renter occupied!!8 rooms,int,B25020,0,"B25020_020EA,B25020_020M,B25020_020MA",NA,NA
B24123_325E,"Estimate!!Total!!Mail clerks and mail machine operators, except postal service",int,B24123,0,"B24123_325EA,B24123_325M,B24123_325MA",NA,NA
B25024_011E,"Estimate!!Total!!Boat, RV, van, etc.",int,B25024,0,"B25024_011EA,B25024_011M,B25024_011MA",NA,NA
B06010PR_034E,Estimate!!Total!!Native; born elsewhere,int,B06010PR,0,"B06010PR_034EA,B06010PR_034M,B06010PR_034MA",NA,NA
B07408PR_022E,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!Divorced,int,B07408PR,0,"B07408PR_022EA,B07408PR_022M,B07408PR_022MA",NA,NA
C14007A_003E,"Estimate!!Total!!Enrolled in school!!Enrolled in nursery school, preschool, kindergarten",int,C14007A,0,"C14007A_003EA,C14007A_003M,C14007A_003MA",NA,NA
B24124_410E,Estimate!!Total!!Signal and track switch repairers,int,B24124,0,"B24124_410EA,B24124_410M,B24124_410MA",NA,NA
B06007_020E,"Estimate!!Total!!Born in other state in the United States!!Speak Spanish!!Speak English ""very well""",int,B06007,0,"B06007_020EA,B06007_020M,B06007_020MA",NA,NA
B24123_324E,Estimate!!Total!!Insurance claims and policy processing clerks,int,B24123,0,"B24123_324EA,B24123_324M,B24123_324MA",NA,NA
B06010PR_037E,"Estimate!!Total!!Native; born elsewhere!!With income!!$1 to $9,999 or loss",int,B06010PR,0,"B06010PR_037EA,B06010PR_037M,B06010PR_037MA",NA,NA
B12002_186E,Estimate!!Total!!Female!!Divorced!!75 to 84 years,int,B12002,0,"B12002_186EA,B12002_186M,B12002_186MA",NA,NA
B07408PR_023E,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!Separated,int,B07408PR,0,"B07408PR_023EA,B07408PR_023M,B07408PR_023MA",NA,NA
B07012_011E,Estimate!!Total!!Moved within same county!!100 to 149 percent of the poverty level,int,B07012,0,"B07012_011EA,B07012_011M,B07012_011MA",NA,NA
C14007A_004E,Estimate!!Total!!Enrolled in school!!Enrolled in grade 1 to grade 8,int,C14007A,0,"C14007A_004EA,C14007A_004M,C14007A_004MA",NA,NA
B24123_449E,"Estimate!!Total!!Pressers, textile, garment, and related materials",int,B24123,0,"B24123_449EA,B24123_449M,B24123_449MA",NA,NA
B20005H_010E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $12,499",int,B20005H,0,"B20005H_010EA,B20005H_010M,B20005H_010MA",NA,NA
B24123_323E,Estimate!!Total!!Desktop publishers,int,B24123,0,"B24123_323EA,B24123_323M,B24123_323MA",NA,NA
B12002_187E,Estimate!!Total!!Female!!Divorced!!85 years and over,int,B12002,0,"B12002_187EA,B12002_187M,B12002_187MA",NA,NA
B07408PR_024E,Estimate!!Total living in area 1 year ago!!Moved to different municipio!!Widowed,int,B07408PR,0,"B07408PR_024EA,B07408PR_024M,B07408PR_024MA",NA,NA
B06010PR_036E,Estimate!!Total!!Native; born elsewhere!!With income,int,B06010PR,0,"B06010PR_036EA,B06010PR_036M,B06010PR_036MA",NA,NA
C14007A_005E,Estimate!!Total!!Enrolled in school!!Enrolled in grade 9 to grade 12,int,C14007A,0,"C14007A_005EA,C14007A_005M,C14007A_005MA",NA,NA
B07012_010E,Estimate!!Total!!Moved within same county!!Below 100 percent of the poverty level,int,B07012,0,"B07012_010EA,B07012_010M,B07012_010MA",NA,NA
C24070_030E,"Estimate!!Total!!Self-employed in own incorporated business workers!!Agriculture, forestry, fishing and hunting, and mining",int,C24070,0,"C24070_030EA,C24070_030M,C24070_030MA",NA,NA
B24123_448E,Estimate!!Total!!Laundry and dry-cleaning workers,int,B24123,0,"B24123_448EA,B24123_448M,B24123_448MA",NA,NA
B06007_022E,Estimate!!Total!!Born in other state in the United States!!Speak other languages,int,B06007,0,"B06007_022EA,B06007_022M,B06007_022MA",NA,NA
B06010PR_031E,"Estimate!!Total!!Born in the United States!!With income!!$50,000 to $64,999",int,B06010PR,0,"B06010PR_031EA,B06010PR_031M,B06010PR_031MA",NA,NA
B06007_021E,"Estimate!!Total!!Born in other state in the United States!!Speak Spanish!!Speak English less than ""very well""",int,B06007,0,"B06007_021EA,B06007_021M,B06007_021MA",NA,NA
B24123_447E,"Estimate!!Total!!Printing workers, except prepress technicians and workers",int,B24123,0,"B24123_447EA,B24123_447M,B24123_447MA",NA,NA
C24070_031E,Estimate!!Total!!Self-employed in own incorporated business workers!!Construction,int,C24070,0,"C24070_031EA,C24070_031M,C24070_031MA",NA,NA
B06010PR_030E,"Estimate!!Total!!Born in the United States!!With income!!$35,000 to $49,999",int,B06010PR,0,"B06010PR_030EA,B06010PR_030M,B06010PR_030MA",NA,NA
B24123_446E,Estimate!!Total!!Prepress technicians and workers,int,B24123,0,"B24123_446EA,B24123_446M,B24123_446MA",NA,NA
B24123_329E,Estimate!!Total!!Statistical assistants,int,B24123,0,"B24123_329EA,B24123_329M,B24123_329MA",NA,NA
C24070_032E,Estimate!!Total!!Self-employed in own incorporated business workers!!Manufacturing,int,C24070,0,"C24070_032EA,C24070_032M,C24070_032MA",NA,NA
B06007_024E,"Estimate!!Total!!Born in other state in the United States!!Speak other languages!!Speak English less than ""very well""",int,B06007,0,"B06007_024EA,B06007_024M,B06007_024MA",NA,NA
B06010PR_033E,"Estimate!!Total!!Born in the United States!!With income!!$75,000 or more",int,B06010PR,0,"B06010PR_033EA,B06010PR_033M,B06010PR_033MA",NA,NA
B24123_445E,"Estimate!!Total!!Metal workers and plastic workers, all other",int,B24123,0,"B24123_445EA,B24123_445M,B24123_445MA",NA,NA
C24070_033E,Estimate!!Total!!Self-employed in own incorporated business workers!!Wholesale trade,int,C24070,0,"C24070_033EA,C24070_033M,C24070_033MA",NA,NA
B24123_328E,Estimate!!Total!!Proofreaders and copy markers,int,B24123,0,"B24123_328EA,B24123_328M,B24123_328MA",NA,NA
B06007_023E,"Estimate!!Total!!Born in other state in the United States!!Speak other languages!!Speak English ""very well""",int,B06007,0,"B06007_023EA,B06007_023M,B06007_023MA",NA,NA
B06010PR_032E,"Estimate!!Total!!Born in the United States!!With income!!$65,000 to $74,999",int,B06010PR,0,"B06010PR_032EA,B06010PR_032M,B06010PR_032MA",NA,NA
B24123_444E,"Estimate!!Total!!Tool grinders, filers, and sharpeners",int,B24123,0,"B24123_444EA,B24123_444M,B24123_444MA",NA,NA
B19037E_067E,"Estimate!!Total!!Householder 65 years and over!!$125,000 to $149,999",int,B19037E,0,"B19037E_067EA,B19037E_067M,B19037E_067MA",NA,NA
B20005H_027E,Estimate!!Total!!Male!!Other!!No earnings,int,B20005H,0,"B20005H_027EA,B20005H_027M,B20005H_027MA",NA,NA
B23006_027E,Estimate!!Total!!Bachelor's degree or higher!!In labor force!!Civilian!!Employed,int,B23006,0,"B23006_027EA,B23006_027M,B23006_027MA",NA,NA
B12002_183E,Estimate!!Total!!Female!!Divorced!!55 to 59 years,int,B12002,0,"B12002_183EA,B12002_183M,B12002_183MA",NA,NA
B20005H_026E,Estimate!!Total!!Male!!Other,int,B20005H,0,"B20005H_026EA,B20005H_026M,B20005H_026MA",NA,NA
